turbostat version 2023.11.07 - Len Brown <lenb@kernel.org>
Kernel command line: BOOT_IMAGE=/boot/vmlinuz-6.8.0-124-generic root=UUID=762636d2-a9cd-4361-91f4-81b7eaf9de38 ro quiet splash vt.handoff=7
CPUID(0): GenuineIntel 0x1b CPUID levels
CPUID(1): family:model:stepping 0x6:8c:1 (6:140:1) microcode 0xbe
CPUID(0x80000000): max_extended_levels: 0x80000008
CPUID(1): SSE3 MONITOR - EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, HWP, HWPnotify, HWPwindow, HWPepp, HWPpkg, EPB
cpu0: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX No-Hybrid
CPUID(0x15): eax_crystal: 2 ebx_tsc: 88 ecx_crystal_hz: 38400000
TSC: 1689 MHz (38400000 Hz * 88 / 2 / 1000000)
CPUID(0x16): base_mhz: 1700 max_mhz: 4700 bus_mhz: 100
cpu0: MSR_PLATFORM_INFO: 0x4043df0811100
4 * 100.0 = 400.0 MHz max efficiency frequency
17 * 100.0 = 1700.0 MHz base frequency
cpu0: MSR_TURBO_RATIO_LIMIT: 0x2929292929292f2f
41 * 100.0 = 4100.0 MHz max turbo 8 active cores
41 * 100.0 = 4100.0 MHz max turbo 7 active cores
41 * 100.0 = 4100.0 MHz max turbo 6 active cores
41 * 100.0 = 4100.0 MHz max turbo 5 active cores
41 * 100.0 = 4100.0 MHz max turbo 4 active cores
41 * 100.0 = 4100.0 MHz max turbo 3 active cores
47 * 100.0 = 4700.0 MHz max turbo 2 active cores
47 * 100.0 = 4700.0 MHz max turbo 1 active cores
cpu0: MSR_CONFIG_TDP_NOMINAL: 0x00000011 (base_ratio=17)
cpu0: MSR_CONFIG_TDP_LEVEL_1: 0x000c0060 (PKG_MIN_PWR_LVL1=0 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=12 PKG_TDP_LVL1=96)
cpu0: MSR_CONFIG_TDP_LEVEL_2: 0x00110078 (PKG_MIN_PWR_LVL2=0 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=17 PKG_TDP_LVL2=120)
cpu0: MSR_CONFIG_TDP_CONTROL: 0x00000002 (TDP_LEVEL=2  lock=0)
cpu0: MSR_TURBO_ACTIVATION_RATIO: 0x00000010 (MAX_NON_TURBO_RATIO=16 lock=0)
cpu0: cpufreq driver: intel_pstate
cpu0: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu0: MSR_MISC_PWR_MGMT: 0x00401cc0 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
cpu0: MSR_PM_ENABLE: 0x00000001 (HWP)
cpu0: MSR_HWP_CAPABILITIES: 0x010d112f (high 47 guar 17 eff 13 low 1)
cpu0: MSR_HWP_REQUEST: 0x00002f2f (min 47 max 47 des 0 epp 0x0 window 0x0 pkg 0x0)
cpu0: MSR_HWP_REQUEST_PKG: 0x8000ff01 (min 1 max 255 des 0 epp 0x80 window 0x0)
cpu0: MSR_HWP_INTERRUPT: 0x00000005 (EN_Guaranteed_Perf_Change, Dis_Excursion_Min)
cpu0: MSR_HWP_STATUS: 0x00000004 (No-Guaranteed_Perf_Change, Excursion_Min)
cpu0: EPB: 0 (performance)
cpu0: MSR_IA32_POWER_CTL: 0x00a4005b (C1E auto-promotion: ENabled)
cpu0: MSR_PKG_CST_CONFIG_CONTROL: 0x74008008 (UNdemote-C1, demote-C1, locked, pkg-cstate-limit=8 (unlimited))
/dev/cpu_dma_latency: 2000000000 usec (default)
current_driver: intel_idle
current_governor: menu
current_governor_ro: menu
cpu0: POLL: CPUIDLE CORE POLL IDLE
cpu0: C1ACPI: ACPI FFH MWAIT 0x0
cpu0: C2ACPI: ACPI FFH MWAIT 0x31
cpu0: C3ACPI: ACPI FFH MWAIT 0x60
cpu0: MSR_PKGC3_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC6_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC7_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC8_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC9_IRTL: 0x00000000 (NOTvalid, 0 ns)
cpu0: MSR_PKGC10_IRTL: 0x00000000 (NOTvalid, 0 ns)
Uncore Frequency package0 die0: 400 - 3600 MHz (400 - 3600 MHz) 3600 MHz
RAPL: 9362 sec. Joule Counter Range, at 28 Watts
cpu0: MSR_RAPL_POWER_UNIT: 0x000a0e03 (0.125000 Watts, 0.000061 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x000000e0 (28 W TDP, RAPL 0 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x4381e0001f8640 (UNlocked)
cpu0: PKG Limit #1: ENabled (200.000 Watts, 32.000000 sec, clamp ENabled)
cpu0: PKG Limit #2: ENabled (60.000 Watts, 0.002441* sec, clamp ENabled)
cpu0: MSR_VR_CURRENT_CONFIG: 0x00000348
cpu0: PKG Limit #4: 105.000000 Watts (UNlocked)
cpu0: MSR_DRAM_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: DRAM Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x80640000 (100 C) (100 default - 0 offset)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88360800 (46 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00000003 (100 C, 100 C)
cpu0: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	IRQ	SMI	POLL	C1ACPI	C2ACPI	C3ACPI	POLL%	C1ACPI%	C2ACPI%	C3ACPI%	CPU%c1	CPU%c6	CPU%c7	CoreTmp	CoreThr	PkgTmp	Totl%C0	Any%C0	GFX%C0	CPUGFX%	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	Pkg%pc8	Pkg%pc9	Pk%pc10	CPU%LPI	SYS%LPI	PkgWatt	CorWatt	GFXWatt	RAMWatt	PKG_%	RAM_%	UncMHz
3735	99.77	3744	1690	0.88	9891	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16264	100	397.56	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.30	27.85	0.00	0.00	0.00	0.00	3500
3721	99.77	3730	1690	0.88	9734	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99	16368	99	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.86	27.41	0.00	0.00	0.00	0.00	2500
3709	99.77	3717	1690	0.88	9751	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16472	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.45	27.00	0.00	0.00	0.00	0.00	2700
3698	99.77	3706	1690	0.88	9417	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16557	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30.17	26.72	0.00	0.00	0.00	0.00	2500
3686	99.77	3695	1690	0.88	9660	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16656	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.93	26.47	0.00	0.00	0.00	0.00	3300
3678	99.77	3686	1690	0.88	9538	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16748	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.82	26.35	0.00	0.00	0.00	0.00	2900
3666	99.77	3674	1690	0.88	9587	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16842	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.61	26.15	0.00	0.00	0.00	0.00	2400
3662	99.77	3670	1690	0.88	9779	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	16949	100	397.56	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.55	26.08	0.00	0.00	0.00	0.00	3500
3659	99.77	3667	1690	0.88	9948	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17066	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.51	26.05	0.00	0.00	0.00	0.00	3100
3651	99.77	3660	1690	0.88	9643	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17162	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.36	25.86	0.00	0.00	0.00	0.00	2700
3648	99.77	3657	1689	0.88	9823	0	0	1	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17266	100	397.54	99.38	0.40	0.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.27	25.79	0.02	0.00	0.00	0.00	2400
3658	99.77	3667	1690	0.88	9710	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17368	100	397.57	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.49	26.03	0.00	0.00	0.00	0.00	3300
3650	99.77	3665	1686	0.88	9617	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17465	100	397.45	99.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.34	25.89	0.00	0.00	0.00	0.00	3500
3661	99.77	3662	1693	0.88	9587	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17559	100	397.66	99.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.43	25.97	0.00	0.00	0.00	0.00	2500
3659	99.77	3667	1690	0.88	9565	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17652	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.46	26.00	0.00	0.00	0.00	0.00	2400
3653	99.77	3661	1690	0.88	9723	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17754	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.34	25.87	0.00	0.00	0.00	0.00	3500
3643	99.77	3651	1690	0.88	9769	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17859	100	397.56	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.13	25.67	0.00	0.00	0.00	0.00	2900
3649	99.77	3657	1690	0.88	9580	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	17954	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.23	25.77	0.00	0.00	0.00	0.00	2500
3670	99.77	3678	1690	0.88	9640	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	18052	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.67	26.21	0.00	0.00	0.00	0.00	2500
3671	99.77	3679	1690	0.88	9619	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99	18149	99	397.56	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.68	26.22	0.00	0.00	0.00	0.00	3500
3668	99.77	3677	1690	0.88	9471	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100	18236	100	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.61	26.16	0.00	0.00	0.00	0.00	2400
3671	99.77	3680	1690	0.88	9259	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	99	18310	99	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	29.65	26.19	0.00	0.00	0.00	0.00	2400
3614	99.77	3623	1690	0.88	9237	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	93	18383	93	397.54	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.33	24.87	0.00	0.00	0.00	0.00	1000
3132	99.77	3140	1690	0.88	8075	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	89	18383	89	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.95	16.58	0.00	0.00	0.00	0.00	800
3134	99.77	3141	1690	0.88	8088	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	86	18383	86	397.55	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.87	16.52	0.00	0.00	0.00	0.00	1000
3151	99.77	3159	1689	0.88	8142	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	88	18383	88	397.53	99.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.01	16.68	0.00	0.00	0.00	0.00	800
3169	99.77	3176	1690	0.88	8102	0	0	0	0	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	88	18383	88	397.57	99.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.16	16.84	0.00	0.00	0.00	0.00	800
